step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
94,PAYMENT,53687.9,C635640168,103847.15,50159.25,M1937696186,0.0,0.0,0,0
348,TRANSFER,284194.93,C1393489927,0.0,0.0,C1225157990,1145140.37,1429335.3,0,0
235,CASH_OUT,158850.95,C2014628666,0.0,0.0,C1032981472,351169.21,510020.16,0,0
129,CASH_IN,430236.77,C574013939,30464.0,460700.77,C1156932428,0.0,0.0,0,0
286,CASH_IN,156606.5,C1609790653,8149909.93,8306516.43,C341002557,2164589.67,2007983.17,0,0
232,TRANSFER,238878.88,C1412421105,0.0,0.0,C325534370,29815046.49,30053925.37,0,0
249,PAYMENT,432.74,C500712136,64182.0,63749.26,M1201670784,0.0,0.0,0,0
282,CASH_IN,88527.67,C1721231220,11485.0,100012.67,C1579799462,1187708.63,1099180.96,0,0
201,PAYMENT,8267.76,C1569306717,101.0,0.0,M1702683465,0.0,0.0,0,0
396,PAYMENT,5936.82,C1558515709,21677.37,15740.55,M321834503,0.0,0.0,0,0
330,CASH_OUT,201495.48,C322934596,0.0,0.0,C985636178,565388.33,766883.81,0,0
9,CASH_OUT,181814.97,C1887679322,230950.0,49135.03,C1354426181,0.0,181814.97,0,0
254,TRANSFER,65857.15,C1179618365,65766.0,0.0,C1001567965,301989.41,367846.56,0,0
692,PAYMENT,34886.95,C2069272525,36593.0,1706.05,M640531282,0.0,0.0,0,0
42,PAYMENT,5773.59,C390976840,0.0,0.0,M521928063,0.0,0.0,0,0
329,CASH_OUT,211365.66,C1393104038,63484.0,0.0,C267153996,0.0,211365.66,0,0
15,CASH_IN,110710.26,C526092878,97137.0,207847.26,C1632131692,3374939.9,3264229.65,0,0
251,TRANSFER,277429.74,C215708816,0.0,0.0,C624183716,1194662.27,1472092.02,0,0
298,PAYMENT,9199.13,C1376782492,0.0,0.0,M1855498382,0.0,0.0,0,0
278,CASH_OUT,83136.0,C858617773,15707.0,0.0,C26672340,238222.49,321358.49,0,0
42,CASH_OUT,108713.35,C1530799811,6143.0,0.0,C1583039487,313544.86,422258.22,0,0
38,CASH_OUT,165171.44,C618598498,0.0,0.0,C1705731599,2108102.43,2273273.87,0,0
283,CASH_IN,432504.38,C1523503822,2691341.6,3123845.98,C207826092,713334.66,280830.28,0,0
192,CASH_OUT,249760.46,C2040004178,0.0,0.0,C778315976,403688.73,653449.2,0,0
298,CASH_OUT,147965.21,C1938527121,0.0,0.0,C1219505943,448728.76,596693.97,0,0
186,CASH_IN,308703.96,C1211602896,31234.0,339937.96,C698234902,962650.89,653946.93,0,0
178,PAYMENT,13522.48,C1009555649,123605.95,110083.46,M1235439823,0.0,0.0,0,0
261,PAYMENT,10740.0,C956439822,130935.09,120195.09,M1545373992,0.0,0.0,0,0
163,CASH_OUT,165828.39,C1198555845,0.0,0.0,C570108072,3249343.38,3415171.77,0,0
257,CASH_OUT,34111.79,C148919453,0.0,0.0,C2064495210,345569.77,524317.86,0,0
153,CASH_OUT,92358.28,C1212188726,0.0,0.0,C1904851572,2793725.85,2886084.13,0,0
692,CASH_OUT,113163.12,C2069864684,0.0,0.0,C754497050,9579722.65,9692885.77,0,0
330,PAYMENT,22978.75,C25325677,0.0,0.0,M233386899,0.0,0.0,0,0
355,CASH_OUT,45294.3,C545715676,0.0,0.0,C563134071,357540.07,402834.37,0,0
524,CASH_IN,90957.71,C692906748,1197250.07,1288207.77,C2122515177,182730.0,91772.29,0,0
162,CASH_OUT,381924.21,C2078381517,15146.0,0.0,C473459391,0.0,325042.86,0,0
335,PAYMENT,1637.44,C2010070711,14895.72,13258.28,M1799806768,0.0,0.0,0,0
370,PAYMENT,31106.75,C1187256018,111976.45,80869.7,M87797619,0.0,0.0,0,0
353,CASH_OUT,509140.44,C1026912329,51659.0,0.0,C389503438,0.0,509140.44,0,0
132,PAYMENT,13904.98,C489293044,0.0,0.0,M788805001,0.0,0.0,0,0
276,CASH_OUT,300023.93,C1430190722,0.0,0.0,C1905480727,442451.65,742475.58,0,0
11,CASH_IN,20215.13,C279933888,5119033.9,5139249.03,C1156634314,846486.93,1056807.43,0,0
356,PAYMENT,11043.52,C1627880267,86114.65,75071.13,M2011431188,0.0,0.0,0,0
588,CASH_OUT,481742.95,C619264473,59272.0,0.0,C423847569,0.0,481742.95,0,0
159,TRANSFER,432340.05,C1256073786,0.0,0.0,C275580945,1474867.17,1907207.23,0,0
203,CASH_OUT,998885.13,C1990142795,0.0,0.0,C883031899,2460861.3,3657570.3,0,0
157,PAYMENT,15862.45,C1274889736,16854.0,991.55,M755996883,0.0,0.0,0,0
15,CASH_IN,16620.39,C2062448760,168557.0,185177.39,C1357379518,213633.0,197012.61,0,0
283,PAYMENT,3535.75,C1574222498,4573.0,1037.25,M1699538081,0.0,0.0,0,0
329,CASH_IN,65526.47,C1965493647,34538.0,100064.47,C677182759,13167.83,0.0,0,0
469,CASH_OUT,167525.3,C1627168470,16086.0,0.0,C728150969,0.0,167525.3,0,0
299,CASH_IN,292160.58,C1911772231,25013.0,317173.58,C1435111554,248786.26,0.0,0,0
324,CASH_IN,217184.06,C245111566,3864772.64,4081956.7,C1657879570,1577486.49,1360302.42,0,0
235,PAYMENT,406.08,C1742394335,0.0,0.0,M1705100689,0.0,0.0,0,0
132,PAYMENT,8349.69,C538513573,0.0,0.0,M1476617553,0.0,0.0,0,0
41,CASH_IN,277665.02,C397325420,101844.0,379509.02,C383439116,138387.15,0.0,0,0
232,CASH_OUT,109957.56,C855450603,0.0,0.0,C1609209853,926698.92,1036656.48,0,0
153,CASH_OUT,64409.09,C1251499038,0.0,0.0,C786722904,3219717.52,3284126.6,0,0
144,CASH_OUT,44224.7,C714183423,0.0,0.0,C495641626,1368533.77,1412758.47,0,0
43,CASH_IN,118935.87,C1957696816,11620.0,130555.87,C1976334518,0.0,0.0,0,0
234,CASH_OUT,9936.35,C1352766846,270324.0,260387.65,C899900679,2135074.07,2145010.41,0,0
212,CASH_IN,154152.81,C1502548277,85294.0,239446.81,C1363630291,961958.43,807805.62,0,0
7,CASH_IN,174253.85,C755820705,302756.57,477010.42,C1477979030,11044500.99,10780596.35,0,0
275,CASH_OUT,222965.73,C1165567662,10869.0,0.0,C1613703646,2688062.52,2911028.25,0,0
399,PAYMENT,18945.86,C1396614287,732.0,0.0,M1925806810,0.0,0.0,0,0
332,CASH_IN,238681.21,C1679925017,84962.0,323643.21,C1347095587,0.0,0.0,0,0
371,PAYMENT,903.45,C1253117040,0.0,0.0,M537724917,0.0,0.0,0,0
395,CASH_OUT,201825.58,C590604831,11293.0,0.0,C579003513,0.0,201825.58,0,0
329,PAYMENT,4344.18,C1952827301,91734.73,87390.55,M445971302,0.0,0.0,0,0
35,CASH_OUT,9139.79,C345765223,90711.0,81571.21,C1320675387,0.0,9139.79,0,0
277,CASH_IN,89515.58,C223293146,1079855.57,1169371.16,C1844446740,252401.17,162885.58,0,0
331,TRANSFER,5518803.76,C609260075,0.0,0.0,C151935837,8645740.58,14164544.34,0,0
251,PAYMENT,19292.14,C1613876458,130232.0,110939.86,M492585101,0.0,0.0,0,0
346,CASH_IN,105294.19,C154550489,73842.0,179136.19,C1230713884,4348443.09,4243148.9,0,0
592,CASH_OUT,171252.49,C1746157695,0.0,0.0,C563722146,1625288.75,1796541.24,0,0
161,CASH_IN,212191.06,C646409334,54917.0,267108.06,C1561262467,857835.95,645644.89,0,0
131,CASH_OUT,104677.83,C1469376801,5274.0,0.0,C69330902,0.0,104677.83,0,0
376,CASH_OUT,68610.32,C2050295982,153885.0,85274.68,C496994940,0.0,68610.32,0,0
133,CASH_IN,176567.83,C929485834,8168816.34,8345384.16,C1541480129,422421.48,245853.65,0,0
357,TRANSFER,747909.74,C209718264,48138.0,0.0,C155233370,42326.92,790236.66,0,0
16,CASH_OUT,48254.38,C167452740,0.0,0.0,C958709221,585167.28,633421.66,0,0
346,CASH_IN,50646.19,C345727027,2790643.07,2841289.26,C1616306284,11946361.71,11895715.53,0,0
402,CASH_IN,63362.17,C1015616061,10632057.88,10695420.05,C934765510,201513.77,138151.6,0,0
19,CASH_IN,69169.49,C1989538928,28326493.54,28395663.03,C257555843,168630.16,123669.71,0,0
354,PAYMENT,12374.3,C980964108,5920.0,0.0,M401886037,0.0,0.0,0,0
348,CASH_OUT,172507.95,C1604310456,0.0,0.0,C856682637,1958322.01,2130829.96,0,0
280,PAYMENT,9248.02,C2121231401,0.0,0.0,M963336340,0.0,0.0,0,0
398,CASH_OUT,105915.42,C394511124,40.0,0.0,C1601456532,2306105.6,2412021.02,0,0
394,PAYMENT,37672.91,C846126567,131562.44,93889.53,M1329027828,0.0,0.0,0,0
279,PAYMENT,4149.89,C1518233991,1311.0,0.0,M1317176370,0.0,0.0,0,0
17,CASH_OUT,136918.73,C815450248,0.0,0.0,C1382520845,479822.42,616741.15,0,0
238,TRANSFER,2945.93,C2022551405,0.0,0.0,C1800769370,161592.01,164537.94,0,0
331,PAYMENT,31950.54,C1009467108,0.0,0.0,M1348168332,0.0,0.0,0,0
16,CASH_OUT,18469.4,C470433618,0.0,0.0,C2029406675,3174967.49,3193436.89,0,0
323,TRANSFER,347918.33,C1887576884,119.0,0.0,C22707284,4417831.98,4765750.31,0,0
278,CASH_IN,160249.23,C1067759929,63231.0,223480.23,C1982741217,210113.06,49863.83,0,0
231,CASH_IN,550616.64,C517790997,2039.0,552655.64,C232125530,0.0,0.0,0,0
189,TRANSFER,58104.3,C319276166,31498.0,0.0,C1096226892,0.0,58104.3,0,0
180,PAYMENT,15679.17,C1688340069,0.0,0.0,M1418566788,0.0,0.0,0,0
134,PAYMENT,33212.94,C1172299360,54854.97,21642.04,M246630685,0.0,0.0,0,0
132,PAYMENT,72685.22,C1764843688,0.0,0.0,M1023176005,0.0,0.0,0,0
373,CASH_IN,164919.75,C777594593,11789.0,176708.75,C574936850,0.0,0.0,0,0
369,CASH_OUT,244318.45,C305584333,31637.0,0.0,C907695872,1975271.29,2219589.74,0,0
297,PAYMENT,385.5,C1410665990,0.0,0.0,M59396762,0.0,0.0,0,0
394,PAYMENT,21959.28,C538187295,15291.0,0.0,M86813747,0.0,0.0,0,0
207,CASH_OUT,13023.21,C826893828,0.0,0.0,C1066948549,5780196.97,5793220.18,0,0
210,CASH_OUT,39066.12,C603476237,502.0,0.0,C1420980005,1464622.16,1503688.28,0,0
302,CASH_IN,148505.3,C1926475619,4583270.89,4731776.19,C874020343,284185.84,135680.54,0,0
299,CASH_OUT,69649.77,C2046447716,50083.0,0.0,C866611256,0.0,69649.77,0,0
258,PAYMENT,6437.82,C1175696481,165398.93,158961.11,M1507742136,0.0,0.0,0,0
570,CASH_OUT,17388.57,C1894481271,23257.0,5868.43,C709906087,8442699.83,8460088.4,0,0
37,CASH_IN,31588.96,C495059638,3593710.25,3625299.21,C1290604890,351853.16,510235.08,0,0
231,CASH_OUT,260313.78,C679870001,0.0,0.0,C738137917,436466.56,325793.87,0,0
139,PAYMENT,10595.27,C1424894107,0.0,0.0,M1172332955,0.0,0.0,0,0
142,PAYMENT,11448.74,C960239437,25262.19,13813.44,M1807929824,0.0,0.0,0,0
250,CASH_OUT,146209.68,C1990380738,33597.0,0.0,C681606536,79496.5,225706.18,0,0
380,CASH_IN,36665.85,C814787684,24512430.36,24549096.21,C1975329762,4027297.37,3990631.52,0,0
379,CASH_IN,71779.21,C77547372,37798.0,109577.21,C1713257299,48589.76,0.0,0,0
597,CASH_OUT,103184.61,C1059596797,24259.0,0.0,C62337355,147333.05,250517.66,0,0
227,PAYMENT,3012.26,C624271902,0.0,0.0,M302908295,0.0,0.0,0,0
18,PAYMENT,4362.19,C1100589789,332568.27,328206.07,M186619116,0.0,0.0,0,0
156,TRANSFER,346311.16,C101535960,0.0,0.0,C411637207,497410.18,843721.34,0,0
183,CASH_IN,248933.7,C946201423,83844.24,332777.94,C98133962,4500473.21,3725741.25,0,0
284,CASH_OUT,15560.34,C2103815543,190.0,0.0,C768668519,0.0,15560.34,0,0
177,CASH_OUT,117784.24,C769531572,27794.0,0.0,C1275709475,481023.97,598808.21,0,0
356,PAYMENT,3462.3,C1901202973,0.0,0.0,M2114441339,0.0,0.0,0,0
384,PAYMENT,7336.35,C1502582869,11652.0,4315.65,M491184533,0.0,0.0,0,0
404,CASH_OUT,73455.75,C561081031,19908.0,0.0,C601630078,0.0,73455.75,0,0
714,CASH_IN,160010.12,C271702067,57756.0,217766.12,C1431768386,1215288.7,1055278.58,0,0
328,PAYMENT,22749.9,C171200572,0.0,0.0,M1788029530,0.0,0.0,0,0
133,CASH_IN,95623.65,C2093754127,2117069.67,2212693.32,C265494805,1229676.4,1134052.75,0,0
265,PAYMENT,8550.25,C1973722251,0.0,0.0,M2016283792,0.0,0.0,0,0
346,PAYMENT,2483.83,C1519676081,43984.47,41500.64,M1484999470,0.0,0.0,0,0
326,PAYMENT,6728.81,C1215252977,360506.75,353777.93,M1426348472,0.0,0.0,0,0
185,CASH_OUT,205091.48,C1159751820,729.0,0.0,C1189357133,0.0,205091.48,0,0
15,CASH_OUT,27661.54,C329361537,20178.0,0.0,C521882515,25564.0,0.0,0,0
40,CASH_OUT,85902.31,C71668607,0.0,0.0,C643352510,505005.1,590907.41,0,0
322,PAYMENT,7314.04,C974260577,0.0,0.0,M1989334279,0.0,0.0,0,0
139,CASH_OUT,298027.31,C804416619,74.0,0.0,C1742622172,226463.85,524491.15,0,0
188,CASH_OUT,63094.92,C475255501,0.0,0.0,C586809523,6725789.21,6788884.12,0,0
281,CASH_OUT,4717.34,C111351944,0.0,0.0,C1091745120,751513.75,756231.09,0,0
381,PAYMENT,22519.54,C1951884231,0.0,0.0,M845025811,0.0,0.0,0,0
15,CASH_IN,85322.15,C725399603,128292.68,213614.83,C1232268671,951484.97,866162.81,0,0
137,PAYMENT,15003.58,C1579341438,0.0,0.0,M1016924725,0.0,0.0,0,0
321,CASH_IN,29567.45,C1789041826,36606.0,66173.45,C1067409500,952238.27,922670.82,0,0
36,CASH_IN,108825.44,C56835268,9144746.36,9253571.8,C2095344673,1461024.69,1352199.25,0,0
181,TRANSFER,97887.22,C1186172255,0.0,0.0,C23166377,141465.26,239352.48,0,0
179,CASH_IN,370151.44,C853506731,102354.0,472505.44,C708967988,0.0,0.0,0,0
161,CASH_OUT,169066.31,C1866018485,0.0,0.0,C435411160,842228.68,1011294.98,0,0
226,CASH_OUT,201808.98,C1580145794,3417.0,0.0,C922933989,0.0,201808.98,0,0
251,TRANSFER,17009.3,C334339162,0.0,0.0,C1995487215,149389.0,373193.51,0,0
158,PAYMENT,19810.66,C117635329,50214.0,30403.34,M1444053943,0.0,0.0,0,0
374,CASH_IN,194.78,C1046844402,4088668.54,4088863.32,C473333262,86733.68,86538.9,0,0
228,CASH_OUT,23124.97,C444631265,0.0,0.0,C620021856,56791.5,79916.47,0,0
154,CASH_IN,371822.87,C1295114309,41065.0,412887.87,C1847704610,728367.17,356544.3,0,0
399,TRANSFER,1112530.91,C778328022,278863.11,0.0,C1418077418,31012.04,1143542.95,0,0
141,CASH_OUT,64059.88,C929661687,0.0,0.0,C1863919297,1254491.36,1318551.24,0,0
180,CASH_OUT,32611.25,C994963646,15257.28,0.0,C1138553335,574301.54,606912.78,0,0
206,CASH_OUT,151444.77,C351570098,142.0,0.0,C1744921897,185646.27,337091.04,0,0
17,TRANSFER,453982.67,C1967046411,10604.0,0.0,C1486676913,434586.41,859226.81,0,0
251,CASH_OUT,454680.58,C259325457,0.0,0.0,C77617210,3673903.01,3986652.01,0,0
208,PAYMENT,7974.85,C1870584647,50709.0,42734.15,M880230159,0.0,0.0,0,0
351,CASH_OUT,37663.24,C251005655,1146.0,0.0,C824541308,1601534.81,1639198.05,0,0
405,PAYMENT,8738.28,C42437482,213668.0,204929.72,M772869742,0.0,0.0,0,0
183,CASH_IN,59290.68,C1669071108,6285277.78,6344568.46,C1022746829,253298.89,194008.21,0,0
596,CASH_OUT,142483.64,C940770703,197.0,0.0,C1957284810,0.0,142483.64,0,0
550,PAYMENT,13303.31,C1646122561,5521.0,0.0,M1310169138,0.0,0.0,0,0
259,CASH_IN,202400.67,C2084420348,11539.0,213939.67,C242882081,449748.58,247347.91,0,0
324,CASH_OUT,174851.24,C1043075417,20943.03,0.0,C2137769677,1011232.09,1186083.33,0,0
187,CASH_IN,89630.46,C529192202,1555743.36,1645373.82,C2107410367,29572364.43,29482733.97,0,0
281,CASH_IN,132632.58,C278915336,0.0,132632.58,C991505714,23051940.01,22919307.43,0,0
402,CASH_OUT,21130.59,C69577552,0.0,0.0,C931913954,27839.91,48970.49,0,0
302,CASH_IN,709.02,C647820407,9737888.75,9738597.77,C140412573,741460.27,740751.25,0,0
331,CASH_OUT,231928.23,C1021851126,0.0,0.0,C1007825429,278831.92,510760.15,0,0
308,PAYMENT,9353.76,C240746762,10798.0,1444.24,M1033405593,0.0,0.0,0,0
179,CASH_IN,29289.74,C1292492264,9990226.01,10019515.76,C744492880,39395.24,10105.5,0,0
348,CASH_IN,303745.16,C1130806198,23247228.49,23550973.65,C1246476818,5506333.76,5202588.6,0,0
326,CASH_OUT,247187.07,C2082640442,100806.0,0.0,C185471099,5622333.51,5869520.58,0,0
355,CASH_IN,114475.6,C479111961,21789.0,136264.6,C1378561899,0.0,0.0,0,0
284,CASH_IN,324356.39,C1167846093,7812882.24,8137238.63,C1647047667,1859839.51,1535483.12,0,0
203,CASH_OUT,115779.72,C1403513420,0.0,0.0,C272694023,3182506.58,3298286.3,0,0
235,TRANSFER,514141.61,C896177740,0.0,0.0,C598978028,2334649.95,2848791.56,0,0
371,CASH_IN,97027.62,C1751806021,3897274.42,3994302.03,C1517557097,1144531.69,1047504.08,0,0
332,CASH_IN,178804.14,C498979329,1626355.57,1805159.71,C317902871,1098054.5,919250.36,0,0
355,PAYMENT,9580.9,C1827547323,0.0,0.0,M209498896,0.0,0.0,0,0
262,PAYMENT,1349.04,C1462199093,72976.0,71626.96,M2029171524,0.0,0.0,0,0
139,CASH_OUT,289442.15,C1681858732,179476.0,0.0,C1814986671,1991150.51,2280592.66,0,0
161,PAYMENT,1269.75,C681525064,0.0,0.0,M1723277096,0.0,0.0,0,0
403,CASH_OUT,44273.68,C1726221416,0.0,0.0,C2018653161,258044.22,46786.19,0,0
379,PAYMENT,1916.64,C329087161,28097.37,26180.73,M1099725307,0.0,0.0,0,0
239,PAYMENT,7544.14,C1775943163,99793.0,92248.86,M879489614,0.0,0.0,0,0
191,CASH_OUT,41568.45,C130992092,0.0,0.0,C740868502,109651.71,151220.16,0,0
355,CASH_IN,223742.04,C1642021491,50851.0,274593.04,C699196788,1565263.77,1341521.74,0,0
408,PAYMENT,11228.18,C1359700503,166736.23,155508.05,M1566505998,0.0,0.0,0,0
162,CASH_IN,227561.31,C2095440770,2217788.21,2445349.51,C1850652460,1310430.02,1082868.71,0,0
164,CASH_OUT,103122.28,C1693454845,0.0,0.0,C608720170,681682.82,784805.09,0,0
186,PAYMENT,3091.06,C1458873504,11748.0,8656.94,M732235010,0.0,0.0,0,0
162,CASH_OUT,180607.66,C486565471,71989.0,0.0,C813959232,0.0,180607.66,0,0
17,PAYMENT,34679.92,C1378712441,307845.4,273165.48,M2016358946,0.0,0.0,0,0
182,CASH_OUT,39821.46,C1323735321,0.0,0.0,C840124767,614276.29,654097.75,0,0
225,CASH_OUT,58809.53,C820105173,0.0,0.0,C1891576591,115448.71,174258.23,0,0
404,PAYMENT,27347.89,C1859551686,0.0,0.0,M2068426127,0.0,0.0,0,0
155,PAYMENT,1772.38,C1523098109,0.0,0.0,M458494142,0.0,0.0,0,0
347,PAYMENT,6926.78,C1590280161,83401.0,76474.22,M532094787,0.0,0.0,0,0
379,PAYMENT,9294.61,C648748280,20301.0,11006.39,M1973837816,0.0,0.0,0,0
184,CASH_OUT,32102.17,C1641870371,0.0,0.0,C95483788,236087.69,268189.87,0,0
524,CASH_OUT,230614.27,C533934575,0.0,0.0,C2012740322,1033662.07,1264276.34,0,0
232,CASH_IN,654147.67,C660494445,1693089.36,2347237.03,C322611377,10322451.71,9668304.04,0,0
323,PAYMENT,2990.16,C1307589003,1256.0,0.0,M186375160,0.0,0.0,0,0
156,CASH_IN,22595.54,C1099746574,2119086.67,2141682.2,C2114223493,8033778.02,8011182.48,0,0
300,PAYMENT,31081.35,C1257356205,29988.0,0.0,M321473980,0.0,0.0,0,0
331,PAYMENT,25100.89,C1596788132,159953.63,134852.74,M195390508,0.0,0.0,0,0
307,CASH_OUT,7476.72,C1023778778,73055.35,65578.63,C1189741095,60422.17,67898.89,0,0
354,CASH_OUT,106913.69,C1417760060,10581.0,0.0,C1487456267,257242.27,364155.96,0,0
349,CASH_OUT,175347.79,C1457216789,0.0,0.0,C861057755,3293608.73,3468956.52,0,0
329,CASH_OUT,18791.53,C1082545243,198938.0,180146.47,C2103291945,249674.71,268466.24,0,0
301,PAYMENT,40114.65,C1796008884,162643.0,122528.35,M179658264,0.0,0.0,0,0
328,PAYMENT,9555.41,C1834988283,206011.0,196455.59,M1036928518,0.0,0.0,0,0
22,PAYMENT,13949.01,C598346092,20987.0,7037.99,M697460884,0.0,0.0,0,0
376,CASH_OUT,259764.81,C261398759,137444.0,0.0,C1135097347,472340.15,732104.96,0,0
225,CASH_OUT,344998.7,C1030550030,0.0,0.0,C1002703519,682623.33,1027622.03,0,0
548,PAYMENT,224.55,C1099269387,41200.0,40975.45,M137432873,0.0,0.0,0,0
287,PAYMENT,39771.78,C1104561178,18598.0,0.0,M802555269,0.0,0.0,0,0
164,PAYMENT,19025.55,C475391007,7402.0,0.0,M692938949,0.0,0.0,0,0
43,CASH_OUT,301000.07,C2006130927,0.0,0.0,C1015093028,1225308.9,1526308.96,0,0
19,CASH_OUT,289145.67,C919454436,1002.0,0.0,C1685892117,297693.43,586839.1,0,0
329,PAYMENT,28694.26,C1960168742,0.0,0.0,M1775923195,0.0,0.0,0,0
298,CASH_OUT,219064.18,C336502031,0.0,0.0,C625320364,2290728.92,2509793.09,0,0
351,CASH_OUT,76132.18,C1518946531,0.0,0.0,C1986421754,2831066.81,2907199.0,0,0
308,PAYMENT,4808.35,C274474002,41522.0,36713.65,M1090986979,0.0,0.0,0,0
396,CASH_IN,233235.61,C1274411538,381.0,233616.61,C1019271935,9131572.75,8898337.15,0,0
178,PAYMENT,3485.03,C1960719842,160169.11,156684.09,M532981398,0.0,0.0,0,0
402,TRANSFER,317208.94,C267692037,275.0,0.0,C871074303,46738.56,363947.49,0,0
235,CASH_IN,294377.62,C1376346645,1316074.63,1610452.25,C1238548890,932040.71,637663.09,0,0
396,PAYMENT,2497.98,C1813017307,45945.87,43447.89,M1160993583,0.0,0.0,0,0
355,CASH_OUT,111679.01,C2051963220,33497.0,0.0,C1146355407,159433.88,271112.9,0,0
203,PAYMENT,8726.71,C1406140598,0.0,0.0,M346832908,0.0,0.0,0,0
130,TRANSFER,255968.87,C1660666943,0.0,0.0,C1224081716,420872.9,676841.77,0,0
15,CASH_OUT,164568.47,C23917316,5972.0,0.0,C1613003979,18875.83,183444.3,0,0
327,PAYMENT,23965.93,C1186090694,0.0,0.0,M673926785,0.0,0.0,0,0
380,TRANSFER,233955.93,C1411756123,14846.0,0.0,C577129440,1463481.2,1697437.13,0,0
144,PAYMENT,3400.33,C904745113,636473.0,633072.67,M1569787038,0.0,0.0,0,0
42,CASH_IN,743.34,C1892446791,27164.0,27907.34,C1626382413,0.0,0.0,0,0
130,CASH_OUT,604516.3,C1904822214,113613.0,0.0,C1510930585,983658.49,1588174.78,0,0
234,CASH_OUT,150340.81,C754868499,0.0,0.0,C79548683,714776.03,865116.84,0,0
325,CASH_OUT,53620.34,C406378487,187939.0,134318.66,C852153208,82924.91,136545.25,0,0
188,CASH_OUT,134044.38,C2067765809,0.0,0.0,C1190477603,202847.08,336891.46,0,0
307,CASH_OUT,45837.08,C1521782601,0.0,0.0,C1098392316,448711.4,494548.48,0,0
134,CASH_OUT,147894.84,C856711867,0.0,0.0,C137627512,153396.58,301291.42,0,0
252,CASH_IN,91259.82,C15519821,34832.0,126091.82,C2145257306,0.0,0.0,0,0
381,PAYMENT,14219.86,C571734163,98452.32,84232.45,M1641890659,0.0,0.0,0,0
400,PAYMENT,3901.12,C1899816358,692982.46,689081.34,M483919763,0.0,0.0,0,0
17,CASH_OUT,23970.29,C1656781386,26271.0,2300.71,C1706042049,0.0,23970.29,0,0
330,PAYMENT,9521.38,C513316345,796798.66,787277.28,M1302314533,0.0,0.0,0,0
10,PAYMENT,12854.84,C1444616978,0.0,0.0,M126783802,0.0,0.0,0,0
544,CASH_IN,376616.41,C1887115421,3771530.32,4148146.73,C2041281014,13867220.13,13490603.71,0,0
356,PAYMENT,5958.46,C403030019,77640.0,71681.54,M2145483771,0.0,0.0,0,0
17,CASH_IN,81722.49,C173088116,5237952.4,5319674.89,C680034596,2510018.92,2428296.43,0,0
153,PAYMENT,20052.9,C776902893,42956.0,22903.1,M1416899893,0.0,0.0,0,0
566,CASH_OUT,245178.44,C1381999113,52153.0,0.0,C1731156760,0.0,245178.44,0,0
22,CASH_IN,118877.91,C509001051,2340360.14,2459238.04,C912097190,3978877.99,3860000.08,0,0
38,TRANSFER,218618.99,C1132587713,0.0,0.0,C51189923,4110757.39,4329376.38,0,0
181,CASH_OUT,108663.15,C827633515,39702.0,0.0,C1469800278,295896.57,404559.72,0,0
370,CASH_OUT,214492.29,C1729106839,10856.0,0.0,C2050871061,0.0,214492.29,0,0
692,CASH_IN,154164.73,C1603541659,476501.93,630666.66,C1568500242,687971.21,533806.48,0,0
9,CASH_OUT,154870.11,C1301802642,0.0,0.0,C91463800,1624471.67,1779341.78,0,0
284,TRANSFER,435712.45,C319155488,41509.0,0.0,C1341339454,2143135.77,2578848.22,0,0
235,PAYMENT,6140.1,C1980848764,94978.0,88837.9,M1253646354,0.0,0.0,0,0
356,TRANSFER,197775.67,C493037761,152472.22,0.0,C1743292406,11466926.96,11664702.63,0,0
35,TRANSFER,589112.16,C506352184,20990.0,0.0,C1202195187,129648.73,718760.89,0,0
164,PAYMENT,12851.7,C494804739,126604.0,113752.3,M900255961,0.0,0.0,0,0
233,PAYMENT,23926.08,C878554409,237.0,0.0,M72717228,0.0,0.0,0,0
136,PAYMENT,6216.49,C381738095,0.0,0.0,M1181360472,0.0,0.0,0,0
164,PAYMENT,10163.17,C711240949,0.0,0.0,M1455047831,0.0,0.0,0,0
400,CASH_IN,38063.07,C1655698645,3209662.73,3247725.8,C698631655,339011.54,300948.48,0,0
161,CASH_OUT,66337.4,C1204654370,0.0,0.0,C1238300543,112156.22,178493.63,0,0
165,PAYMENT,1079.42,C832058149,22841.0,21761.58,M1940013668,0.0,0.0,0,0
182,CASH_IN,203044.95,C1771614615,249591.41,452636.36,C1822639520,350404.0,147359.05,0,0
394,PAYMENT,33922.38,C262553983,10279.0,0.0,M1515961025,0.0,0.0,0,0
393,PAYMENT,3639.61,C836544803,0.0,0.0,M487993441,0.0,0.0,0,0
332,CASH_IN,123585.39,C437015581,16163628.48,16287213.88,C1870646445,148205.32,24619.93,0,0
43,CASH_OUT,70168.97,C1219266263,0.0,0.0,C712350882,2548857.78,2619026.75,0,0
232,CASH_IN,171225.47,C414280891,20169.0,191394.47,C160386323,1939334.0,1768108.53,0,0
37,CASH_OUT,157001.52,C724831411,2279.0,0.0,C1874819995,4165.06,161166.58,0,0
403,PAYMENT,3395.91,C44641191,9901.0,6505.09,M217379814,0.0,0.0,0,0
398,CASH_IN,219550.84,C4856171,6882842.52,7102393.35,C1517225238,9584488.09,9364937.26,0,0
378,CASH_IN,20708.72,C950101299,2401023.33,2421732.05,C1985330513,391616.73,370908.01,0,0
