Transaction ID,Transaction Hour,Transaction Amount,Account Age Days,Is Fraudulent,y_pred,y_pred_proba
5005c4ac-84dc-4190-95f1-f8fa19e536dd,18,480.93,303,0,0,0.1343100388809545
88a3f19c-24df-4685-a255-6f751e16cb47,14,494.27,122,0,0,0.2632869529950601
eb3d349a-ecc9-481e-81bb-91d32148a6e5,3,81.96,256,0,0,0.2951782028492802
f3d09f6b-14f2-4c6c-82b7-4888df875a72,17,216.58,158,0,0,0.3123508121989388
9b6d011a-0b0f-476c-ac5d-b2f2155ce756,16,63.4,239,0,0,0.3047819714683708
58c026a6-68f1-458b-8b7b-4369c45c85c6,19,173.41,162,0,0,0.2859299418680018
6ad7c8ae-62b4-47ef-a26e-ba08e097aa02,2,310.74,84,0,0,0.2597298032547109
9e630aa9-ebb0-43c2-81a5-94b8259390e7,2,72.57,249,0,0,0.0538858409564494
e041795b-f3b6-4a73-8dc2-0e7c4effddcc,23,810.65,32,0,0,0.1884008518887947
ed2c39b5-2100-42b4-ac17-1d1694c60c6c,10,362.4,207,0,0,0.0803549421699936
1818d6e7-6650-4edb-bcf7-409025004013,17,511.18,60,0,0,0.3469534552739015
09229a34-69d5-4731-8e19-e6bb4789e2d0,0,10.77,242,0,0,0.0921008454243876
63edf2a0-4809-48c4-ab05-3fccebafc1b7,20,98.95,179,0,0,0.1446780346291809
d9bb93bb-ebd9-4cb6-8b48-85fd2e7f1040,6,131.83,221,0,0,0.1816836588122902
c97ab17a-c5d0-47c8-8c84-ed1547c9b61b,16,167.84,248,0,0,0.1822489697216549
d305a786-460a-4ce2-8e2d-12994a0797f6,15,207.63,190,0,0,0.3314014324752026
3941782f-da84-46e6-979c-374468ed55c3,8,66.72,196,0,0,0.0207899503162215
72d54c5f-be0c-4f93-90f0-98c5f75b43c5,20,177.21,174,0,0,0.2339031723592124
689bd20e-01c7-446a-9130-b26475847e48,16,61.26,46,1,0,0.0498676405824751
5c63888d-3c2b-4035-975a-70a37dcb89ea,22,178.45,44,0,0,0.1548555891469523
173674ec-952b-4d84-9550-66740d21db85,3,26.78,234,0,0,0.2875277405546951
6cb3658a-724c-4745-8ce0-e00c3a5d1202,4,28.05,229,0,0,0.1271085617744908
566c887b-a54e-4592-a525-52a63e894f48,11,560.63,343,0,0,0.3057104254907626
38dc1f94-2b07-49cd-a7ef-f998024b40e0,14,18.97,354,0,0,0.0361371237251132
f36dc7b3-b5d1-4c5e-a88f-b38904c8f898,21,320.69,18,0,0,0.2352079651950122
2991d658-03da-4a87-9058-67a803914d3f,0,294.99,105,0,0,0.267218330813888
32758b08-7566-44c5-8a97-18e153917d80,13,74.52,122,0,0,0.1923729700875504
52d0d0d4-f1d1-46af-91e9-0be0b5243662,22,514.36,181,0,0,0.2273826286473012
eca0ba92-2bfa-4eeb-8bae-1fd68e92dec1,5,189.65,185,1,0,0.1376188477683739
69c2ff8e-a81c-4b74-b99f-44ebe4b96f82,9,172.27,238,0,0,0.3475408394144118
107f0611-05dc-4bc0-bb08-33744f6c40e4,10,379.5,343,0,0,0.3780990080020843
8f15e3dc-2d95-4f8c-9bea-8a3c0bc1ee2d,0,298.72,316,0,0,0.2636059876007275
f6ef2482-beea-4151-932e-8b4efa9f5fb2,4,85.38,229,0,0,0.0111766402780111
291dd813-1996-4856-8c2c-bc6479a8860f,14,360.44,211,0,0,0.2929601905005343
06ba639d-b037-4530-a6f4-4f914a8ec145,21,19.9,124,0,0,0.3867590072310246
fbaf6243-e52e-4dcb-9d3e-6f2c64a35d0e,17,610.59,234,0,0,0.1038949660955398
3855edbd-4699-426a-b9b6-b34b0a6a2549,2,206.5,2,0,0,0.3223692380526649
da838e13-1c31-4a93-b0b4-0bad19472abb,8,168.69,157,0,0,0.1082893758843949
36655030-a6b7-42bb-a318-fce1983a9f5f,1,291.69,316,0,0,0.2546706302346051
87733756-e251-497c-b57e-846ee5a1046f,2,521.41,58,0,0,0.0403403289000466
5df40446-3837-48be-957e-0cdfdbcc5d5a,18,271.06,128,0,0,0.1733427726544698
ec581b2a-fe17-4535-b1ad-22c7731735ba,7,18.08,79,0,0,0.0385569101041253
de195c02-736f-42ae-86eb-7dff6769de0d,1,174.88,157,0,0,0.1714970489236241
3f7866af-991c-4e8a-a134-91d86cbd9858,11,512.8,21,1,0,0.2983927195821134
b0f66ba9-910e-40b9-909b-9ca0cf9e1852,8,75.04,289,0,0,0.1287102131415269
4e67a9a3-88a2-4bf2-9dd6-aa7e677b22d3,4,15.52,238,0,0,0.283041808379231
2458620a-e71b-4d36-a65a-3cb5187ffdf9,3,150.46,284,0,0,0.1095536990708255
cf61361e-c43b-4e0c-8aae-e3e1d386fb51,16,87.75,73,0,0,0.2918369649417353
3a011b93-2c9a-4571-a876-5cd0f32c2aa7,9,1258.7,75,1,0,0.1357517392445213
755db6a0-d02c-4c07-88d6-e63a625bdd2d,10,145.13,364,0,0,0.056244805648703
154ea7e2-c59e-4a60-9333-52a3475e0b61,19,306.02,292,0,0,0.1974797556419842
f1a37e6d-b278-4b57-90dd-7fc35793e25c,8,182.45,84,0,0,0.2888481060295228
488cf9bb-e85b-41c4-8cfc-da9ab307aac7,16,227.0,82,0,0,0.2253204304977143
f5135713-5d38-4db6-a363-3114168959c2,22,95.38,363,0,0,0.1434436815762602
b20e3984-6700-4f73-a108-29f068159413,17,163.52,36,0,0,0.1260763833848944
6e08dbf8-0e46-418e-93e5-0139800a42eb,6,252.17,194,0,0,0.0385482719922713
aabb3c04-64ae-46aa-99c9-3edad34fe2fc,3,499.35,27,1,0,0.4118655019432385
ca341124-f267-4239-b2cb-df796ca23b9a,11,197.75,360,0,0,0.1396374409326719
3baa3281-dcbf-4274-a30a-5163c46fe4a9,18,79.54,55,0,0,0.005932020010456
e910fff8-7f82-4205-8026-dde982e7da71,6,64.81,245,0,0,0.2784186054498916
1e2597b5-6054-4b6d-83aa-aa0aa94c046c,23,276.77,127,0,0,0.2253006898108272
e5d34b5e-ba35-45c5-af1c-f72c88d4e538,12,141.0,286,0,0,0.1698763719595112
6cc16dc3-8732-4a01-8901-7b95792ad076,3,110.63,85,0,0,0.2182808557137278
dc287e0e-ac62-4bb4-9650-2f36a11fbf1c,12,470.38,268,0,0,0.1148588533853661
f14a9c45-66ec-43a2-974c-e14819c10d8d,13,14.27,79,0,0,0.3065239372509249
48beacef-ed7c-4f14-8f63-42834be29901,4,272.84,326,0,0,0.3448344258407232
87f390b4-19dd-4e39-9bea-df33e7522741,20,131.43,250,0,0,0.251636997343617
ff64074d-a89e-48f5-a6b8-413ebc77e9c0,12,124.25,138,0,0,0.1100745511999317
09863c1b-ac07-4725-a295-a15327e02c9b,17,411.37,79,0,0,0.320656156518829
d5fe2d90-6fdf-47b6-9619-d68d8dc9cc54,19,234.87,76,0,0,0.2100753969603178
37134417-097e-4b03-aa84-04dfd93a0c4b,1,28.72,145,0,0,0.1781197671541408
ee41236f-8b8e-4057-87e9-454774b2b2ed,9,62.36,220,0,0,0.2219459935947638
a095588f-a077-4e8a-af6d-230aa67e24cd,4,261.7,99,0,0,0.0283193573274209
f23b0941-536e-4222-a235-7abd541cff2f,21,183.54,131,0,0,0.24496114662908
4140f8dc-ee48-46d6-9fc5-7190bad62522,1,238.0,299,0,0,0.1922718339798777
c41a9b9a-f79a-47c1-9370-73afe66660ca,9,14.41,329,0,0,0.0337138008691868
15d6e5c2-57ab-4e71-be24-a52ae10f47f5,22,177.66,129,0,0,0.1937268548879088
34d6cf68-8966-48ec-9636-7ea9454dac1e,9,904.95,7,1,0,0.31944525751179
3b37fad1-1083-4bd3-b842-50beb1b7ff82,4,114.05,94,0,0,0.3852390456112033
0f8b2f64-38a8-4c24-8e41-8519f53fbe7a,20,77.61,7,0,0,0.235794160973383
5cdd1ece-afe0-4e26-94fa-c0c64f8c75b8,13,548.97,10,0,0,0.3514608034905737
999f40cb-31a9-4271-9c03-2f9aebe2772a,4,30.29,125,0,0,0.2056927922480361
9608686e-6755-4a8f-8a55-7aad6204e3a9,0,267.95,286,0,0,0.3282108262162843
a1f54d27-1d20-46b8-9b6a-309c33794f53,17,571.67,102,0,0,0.2046948554525553
523ab2d2-276c-4f05-b7bf-d5bdc803fb79,2,261.67,161,0,0,0.0316895138551748
92fb87aa-b367-455b-a545-429ddc635026,8,547.29,25,0,0,0.3237049852976407
25dabdce-d63e-4dbf-ae3c-5771b395aa13,7,78.05,309,0,0,0.2397442938959181
65e3df87-d014-4329-bbe7-3ac64919823f,6,162.74,160,0,0,0.3157702347627981
3a8f43bf-0b65-4417-b685-5af54a8e9fbf,21,128.05,219,0,0,0.2510681200182625
4b40fd3f-28c9-4607-94c7-f918402e562f,19,16.01,298,0,0,0.0592538209420199
c655f6e1-9b6a-4806-a49d-14214aafc960,7,63.05,336,0,0,0.11851352116447
9b3127ef-66c8-43a0-8bd3-b1d9b1599d59,17,151.32,6,0,0,0.3824821018377121
acbdf329-9932-4c99-9c39-49d1f03c1a7f,10,71.03,32,0,0,0.1937288991048061
90556ddd-5e37-46ee-9682-5fa104ae6d5d,16,195.44,300,0,0,0.1181868486022663
e523aa6e-e514-4c5f-8db9-f559337e46e0,0,46.78,359,0,0,0.0147371388440661
6826710d-8bce-4d95-8a72-8c97ac8ab80d,16,457.64,286,0,0,0.3203669694915904
a9717865-b1bf-4b60-a218-f624eb31d9e5,5,241.22,2,0,0,0.0212494602136646
f230619e-4c19-45ff-97b5-b217e840289c,2,246.61,169,0,0,0.1090747558379066
00ce16fb-1901-4020-baf3-a568b60a31d7,10,192.37,80,0,0,0.0342391682472911
c1cadc84-71ad-48a7-9f7c-7ed0d3dec2e8,16,15.83,135,0,0,0.2752960519246382
cd114cff-a91c-4cdf-a80f-8b719c089c16,5,440.12,242,0,0,0.0938027754182198
fdc77dc2-2f68-4f7d-888e-8adde1d86a52,7,37.61,324,0,0,0.3448825764781603
2b0cb6ca-3ba4-48d7-a01d-dca70099da0b,12,458.21,298,0,0,0.271147617943351
506a2a48-dc84-4438-bf67-8103d00afbab,1,20.54,278,0,0,0.3755054155973527
46be91e4-99c6-4466-be56-d3fdd59aadbb,5,257.49,13,0,0,0.2633146270901788
be369ed9-45c8-4245-9cb7-66802cdb94de,2,368.58,180,0,0,0.2360182942550322
c0948928-2c6f-444f-b53d-a3831fbf9541,18,593.45,226,0,0,0.0013146928366277
d44255e9-ecfa-4893-9ffb-a339cf299f6a,22,395.87,269,0,0,0.170333916002692
dffefbf2-9fe7-4f73-9399-460665b08862,20,259.66,346,0,0,0.0483833370182148
0256bcb9-573a-42b1-be9e-1481a598ea93,19,446.54,294,0,0,0.2537077413968926
6934a418-e509-4f1a-8c6b-e3b7afce23c7,7,50.42,205,0,0,0.0066105181767773
cfc8b758-043b-400c-998e-7f60cfd9decc,7,34.86,86,0,0,0.0724947708027917
42c69840-6c2c-4b0e-a7c0-3c35979438dc,19,94.35,298,0,0,0.2914302239579173
2ebe7c1d-9a24-495d-8fe5-ea251c090197,0,169.03,27,0,0,0.0089015928046558
fd408542-f345-4eed-b030-29e7244d32ab,10,105.11,177,0,0,0.0839496292607612
aa88b7ed-6a76-4c28-9ced-c3c0227da956,4,66.9,60,0,0,0.0821699595199099
f099c51e-0047-4b03-befb-67bd31ffcc49,13,56.6,312,0,0,0.1085020537523415
8bd006b5-586e-4482-86ec-6dfe6fc474b1,20,191.37,239,0,0,0.0316546527778007
b58ea4ac-ab1d-4caa-bdcc-1510b294dd9a,4,314.98,41,0,0,0.0270489013299633
3af415aa-fca6-4efd-92ae-2849a8b39926,20,286.31,17,0,0,0.2321399547071947
2637ce0c-b53e-46c7-b56d-b7ec5cfa50ef,13,154.04,350,0,0,0.2140454053405585
3d68c6fc-4db8-40f7-82fb-30ac79693773,23,55.57,35,0,0,0.0366389806430594
2e861b40-b5d4-4f56-8de9-7e6a13c0e7fe,5,209.8,15,1,0,0.2701389247439449
a92ccabd-e3f7-4c65-bc20-422aff2fe968,23,299.15,94,0,0,0.3418283696332718
0261a3a2-916f-417d-a9f9-ff5554b4f9d2,1,117.2,2,1,1,0.8164996887839937
0dbe60b9-5b75-4b08-9589-ec9bb9a918b8,6,123.36,329,0,0,0.014256833520297
4a3e44ca-503a-44f1-9d67-3b01ba4bad26,8,52.48,349,0,0,0.0033544526295212
8677c35a-f0fa-494f-ac6e-6d29e2b5e37f,13,140.66,216,0,0,0.183597413171933
5ece0287-8f58-4c7f-8ab7-d2530bf8908a,20,483.26,211,0,0,0.1298054361375613
bac9a890-2a87-4ee9-9075-6abc0ade7c6b,3,42.63,37,0,0,0.2662392931658595
07bcb45b-d696-48e5-8226-6fd3b795e392,2,611.0,44,0,0,0.2926931511756776
0b996ea5-5102-4ae2-8047-e9eabc78bd41,11,37.94,326,0,0,0.3255700244196582
d33eac77-3336-4a5d-96df-de632dacebba,12,57.77,260,0,0,0.257893194748741
7950e3b1-2055-4f6e-8b06-8cfb37a978d8,4,20.29,287,0,0,0.2491613886587627
5c22f108-64e8-4895-b6dd-f0fca470ec95,23,48.97,204,0,0,0.2971065245897339
db7bc3c8-4771-488c-a1ea-948cbdf07c12,8,55.78,127,0,0,0.1706181006225706
5a988489-a02d-4365-99a8-d8da550af0dd,11,70.34,235,0,0,0.3530850605050009
d71a994e-556f-4961-a1d3-1aff9a83e752,16,83.02,67,0,0,0.1571807407404582
92574996-f2e7-4839-92a1-8cf8b424e481,11,333.48,336,0,0,0.0436981837716812
91aa978c-bfe2-44a0-af9b-3c784244aab4,17,442.35,286,0,0,0.0667456285187727
2d25d2e0-5afa-499b-8632-165118f3fb6d,13,66.4,305,0,0,0.0967401381235897
57fc6a64-8e3a-4bc0-9fda-72693d97175e,9,206.91,90,0,0,0.3773815089938248
e43bbafc-2b09-4f41-b62f-4ac7c0de50f6,17,140.55,155,0,0,0.2895984558445035
a822037f-858d-4cfd-bc3b-4471695c1998,21,235.91,241,0,0,0.1830119211415331
e125fa9e-9067-4716-b29a-996fb42870dc,7,139.72,69,0,0,0.0518375743801956
792a6429-5ed8-47d9-9220-7c65d18469eb,16,70.57,1,0,0,0.3619675470219796
b542d4ad-274e-409c-adc5-778c912ed9e3,0,148.2,78,0,0,0.1720299096015642
22b0de7f-a3ac-4050-9ac5-4202ec987ecc,11,121.79,256,0,0,0.157876728088648
0ddeb517-6b4a-40f7-b36c-679b189c5dc9,22,66.2,269,0,0,0.2839306163503445
b244e536-3966-4aab-912e-031a160a10fe,5,300.46,71,0,0,0.3756034288345893
262316cf-0416-4ca0-9c17-ca8b2cbf2774,3,183.44,344,0,0,0.2405507332658249
d216f082-4f48-4138-825a-132d4efa7a4a,2,46.16,245,0,0,0.1801527490123793
8fa2d78a-36d1-4d13-a99e-ce34eee1203b,3,23.17,343,0,0,0.0133480297229792
4de4e11e-64cd-46d0-8f68-7e93c13264fa,5,40.99,266,0,0,0.3670856854855915
10c3b48d-cb4c-4ff9-8a46-1f4135a03e8e,3,351.14,170,0,0,0.0451104714522576
f9c13d4f-fa44-48bf-a5bb-4e5c848c0fcf,16,197.28,129,0,0,0.2543851360501123
9d79a629-4944-4e65-b344-b21b39d652a9,1,484.14,348,0,0,0.2769388763125937
a8a3b1ca-8d16-4dce-a301-f08c47effaf8,15,11.07,197,0,0,0.0650176652338355
1ce8694c-7f21-422b-8948-238d8fdebec0,19,200.9,6,1,0,0.0131485884492584
3a6c6c26-b0e3-43d9-ac68-15058cf97661,0,475.03,18,0,0,0.3550527304852316
08a297fe-d23b-4d92-a8fe-f28dc56ea99e,16,279.8,278,0,0,0.0415375770062981
96e14065-3feb-48f6-9b31-0d08b6eaa134,1,46.3,38,0,0,0.0013274652277179
73db98ca-9247-49fc-b97b-2d27a50cffe1,0,24.87,205,0,0,0.0047821231165214
91ea6099-1d88-4437-a488-38654238d0a6,0,904.84,91,0,1,0.8804386081392399
cfbfa7b9-1a4f-4e66-beeb-7a3ebaf7ae99,19,98.49,37,0,0,0.0007911179856909
ff7a9061-f059-4e96-9312-bfcbf7b28c11,2,493.27,208,0,0,0.1862716797624489
0cb4f584-8c92-4dae-8b5b-49119f44d36a,10,372.09,273,0,0,0.0160331353431561
fd6218b6-8428-42cc-80f9-c8f8456dd120,21,11.13,32,0,0,0.3804209408935379
e1a748e2-570b-4c6f-888a-9104d47a90c6,2,12.91,264,0,0,0.208219080186899
20a438a5-a576-4e8d-9250-d842a7caa8b4,13,448.57,199,0,0,0.1920945212705358
0777c8f4-70d5-4890-be84-4c9895ab5b57,17,206.84,300,0,0,0.0976913113712347
0e917a66-c4cc-41ba-8507-f92d633f86aa,3,72.77,70,0,0,0.0277964659714032
195232cd-422d-42e7-b636-a0f773feb56f,11,220.07,362,0,0,0.0433917366435265
7f16fe9c-2291-4934-b092-14bf961d89c5,16,255.52,140,0,0,0.1697017168043509
56ff1df9-df76-466c-95bf-0f3b6e273a04,16,213.41,145,0,0,0.197663591165745
0e3d79e3-b363-4dc9-b0e2-8f0c92c7d499,14,251.73,80,0,0,0.0983897835542366
b7262a01-8ab9-4125-8122-f7de4ac7b93a,15,156.36,146,0,0,0.2841057864535677
c72457af-00ba-4cc3-b983-a49955f0285a,6,36.32,231,0,0,0.3161094425411529
fc7f2190-6a8a-4483-a19b-f847f03bddcc,22,119.71,272,0,0,0.3807553517515112
79629a6b-8161-467f-934b-c0cf44fef083,5,413.5,234,1,0,0.2480864959586041
603589be-e402-41fe-a55a-56abebc072c8,11,120.48,226,0,0,0.0339813533965462
37564371-aeb4-4235-b400-41a30d0dcd4f,15,20.12,298,0,0,0.0071113442108166
8fccd3de-c6ed-437d-b395-b9ddfa1dd737,3,120.34,39,0,0,0.0754467787921702
6d1a6035-daf6-49a6-bf03-f467efff4c8a,20,55.98,42,0,0,0.2887238234364737
1e29828e-2fc0-4746-84af-835a800378b4,13,297.18,224,0,0,0.0878462753725811
3f0f5e11-0f99-4e9b-995f-009ebb7258d6,21,119.05,73,0,0,0.323163573313447
258ff86c-6eeb-4b6e-a97b-0419a955956e,1,146.99,238,0,0,0.3004147115971211
7b75db16-3f04-42f4-a6b0-87963cc766fb,19,100.91,111,0,0,0.2795189138034629
cf29e6ec-55fd-4137-8cd3-621abcbc3797,23,264.6,197,0,0,0.1309540333328588
b5daef36-33cc-4349-a985-98529b034dde,11,47.51,42,0,0,0.3146139246792024
a199f0a8-eaf4-461b-9f0b-e03ea5e29e02,6,145.7,117,0,0,0.0189010981962563
5a2358c7-76ba-4976-8e73-22540780292b,17,87.75,353,0,0,0.3388193675221635
b181830b-7b5c-4cdf-a568-1afab7b5d636,1,24.59,211,0,0,0.049479449784906
c7d5d90a-21b7-43a9-9aec-95eb04d981b3,6,158.68,99,0,0,0.3139662557846801
825b3d02-83bb-4226-8a4c-9ba8091ff2f3,23,555.83,316,0,0,0.2322139499692491
150c521b-7ed0-48ea-89c0-60b4bd98fe40,15,410.63,47,0,0,0.074396586422568
dd4bea91-da86-420c-ad67-a1365cc00dcc,17,189.67,300,0,0,0.1428731238809534
2b226e01-04f6-46bd-bce4-ed61a43a141d,7,384.71,339,0,0,0.0129826056797184
953a6b6a-db7d-4943-9462-3c6f26f0b428,0,180.53,240,0,0,0.0436741458299355
5ff27d9c-0c17-4495-8e52-168978d579ae,12,65.9,312,0,0,0.3658095665729091
d3b44935-a800-4d5e-8617-9abbec8f032c,22,404.36,212,0,0,0.0015960845306536
32c2bfb5-de13-4ec8-aa74-aff60f9c1ea6,13,1133.19,275,0,0,0.188556784704419
d559f08b-ebbb-4dd6-8bc0-c91f120e5533,18,170.7,260,0,0,0.0584644895058917
21194f41-f7f4-4fc2-8272-f109407f95ce,1,418.17,74,1,0,0.4191087356704017
d80b8cb2-389e-4143-91f1-985a1fb4576e,6,35.11,131,0,0,0.2109356817386814
8b117e0e-c34b-4c5c-bda9-c2cc340b1726,5,387.82,192,0,0,0.2202119141289224
8d004e97-d8d2-495b-a48c-3de05f7d36fe,23,650.97,166,0,0,0.3477020939932027
d0f3e92a-1b9f-4420-8586-fec12c1aca54,0,206.95,282,0,0,0.3466281122534875
2541ba7d-7144-43c6-b25f-6dcf282c33b3,10,248.1,218,0,0,0.1810327078719552
248c080e-3a9f-4329-a709-c6b3a1c4a2e2,7,397.75,279,1,0,0.216847459106127
9fd0d811-17b7-4e9c-9ea3-b2fdb3af9ed1,13,42.1,137,0,0,0.1901118788783451
cb1b4b27-9bb3-4d1d-b88e-9af2cba369cf,22,164.78,273,0,0,0.3123397931339413
6ea3b867-ef43-47b6-adc9-98dbb89a4af4,3,58.88,119,0,0,0.0455545018235655
500fc0e7-6f79-4a89-a0a8-e9bdd9cbcc86,4,335.48,65,0,0,0.1177872732937618
6fa645ee-5868-4c29-bf8e-ecf5520beec6,5,66.81,245,0,0,0.257956373157537
c42e455f-b4f2-4e13-b25c-97b5d0a07068,1,250.77,351,0,0,0.1430940471452544
4a9829da-f40a-4fc7-82e9-f3cadcd55914,9,316.45,42,0,0,0.2297268409610905
212237f6-b633-48c2-b37e-7a4a9355ff5e,14,17.04,65,0,0,0.3883455434225181
623b4883-3389-423e-a474-690f9f2e9270,1,1099.32,82,0,1,0.8144470584032225
6a9f4705-34a5-4e20-ab41-687f7f024b85,2,128.63,54,0,0,0.1384806553436333
2854eba9-ab06-4d4a-a2d5-aa0b55d605d8,11,78.09,217,0,0,0.3851739681473583
29dc7fde-1372-4adf-b83e-113199d47029,19,26.01,117,1,0,0.0460127757066585
eb330b9b-88ed-4f24-b398-f222862ccdec,0,10.85,14,1,0,0.4321530900470902
ad4ae6c8-f37d-4856-9a4d-a29c19143973,15,163.74,116,0,0,0.2479603927935425
5b8a3a2b-eb2f-4d96-9fa0-3bcc7ea6e712,12,196.85,126,0,0,0.3744604447283201
3a52f919-4f06-466f-922c-cebd85509438,14,229.49,135,0,0,0.0236374203336286
10029e31-1dee-4555-ba5d-efa5ce32bbfb,10,32.89,136,0,0,0.2251922613140988
73d163f9-1cf0-4b5f-aea2-73980e29ba86,12,344.81,231,0,0,0.0524387792044056
e9aadbd3-8594-4bf4-9abc-3c0ad935b0d9,19,345.66,287,0,0,0.2920711600054009
9005dd28-bd05-4771-8557-05fb3e7cbee1,8,601.93,95,0,0,0.197407364000148
b0f09243-ec7c-4bcb-ae53-a2bed9c053d6,1,76.53,295,0,0,0.3122771091047159
04345381-9825-45fe-8067-c16892a97112,4,122.1,4,1,1,0.6447045592643966
edfed595-be7d-478d-8bcc-11916e732259,17,135.79,33,0,0,0.0301552613297373
776caa3c-b2df-48ee-a5ed-450543fb224c,4,24.49,125,0,0,0.1932097222547682
85bec292-1cda-48fb-a589-9034c31938e5,8,479.38,339,0,0,0.0428748025620988
f766042f-001b-4990-978e-9eaad1e1a931,0,375.15,306,0,0,0.2267480322375032
72f2ace5-8c5d-47dd-b355-0574968d2f79,17,130.19,153,0,0,0.146571891712482
72efb7f9-365d-4390-bfa7-0e271801cb77,20,912.57,293,0,0,0.2538949822126364
9f4f7dea-4aff-472d-9499-dca6d8f794b4,6,56.43,74,0,0,0.028389181728375
0e96d550-f624-46ab-ab89-15988583308c,14,162.78,16,0,0,0.0752668538393956
dfc7a9d3-3b59-48a0-9baf-9ac972bd2e89,15,96.79,214,0,0,0.3165556231879254
32947509-5ecb-4241-acd3-216048c5b651,2,128.53,83,0,0,0.3253473649470609
ae02da51-0ee6-4a81-aa97-2762deea49ab,20,30.19,286,0,0,0.0399575704769836
70c4bac1-680e-4fbb-9edc-8246f7986435,7,27.93,101,0,0,0.2098362094239019
a5686e5c-c54c-49d9-88e3-dcae160ec804,3,254.35,111,0,0,0.3519247847870493
2506617f-0745-48f2-90c4-90f4903b5141,8,30.43,106,0,0,0.2426718298079259
8cad7516-a96c-4312-8db2-030d94df71aa,3,138.9,329,0,0,0.0852840789395177
8af78b22-4c82-4df6-a51d-89125fd67a1f,23,519.16,69,0,0,0.05416141007944
1d6477ea-196d-4d9c-9405-72444e6218c1,6,59.9,76,0,0,0.2663301938796434
84be7fb0-be61-4ddd-ae25-69b7b61009de,17,232.6,215,0,0,0.2148391684921626
374b1a07-5686-4a19-bfa6-b74d273b1eb2,12,42.61,158,0,0,0.102124165576142
bb1777c0-ae51-47a0-8d87-3d807fe25875,3,57.42,121,0,0,0.3031598918519648
0116c955-dc74-4972-a2fa-24f33cd2205f,1,543.04,361,0,0,0.1354614975108816
a4e5cbbb-a876-47c0-8d4e-ea0f21c90339,12,73.21,33,0,0,0.1753912698617292
dc8796d1-b0ad-46fc-b76e-63a1880041c7,20,89.56,86,0,0,0.0342343876194775
a3787c23-619e-4604-a812-e8acf8c98c1a,16,373.16,129,0,0,0.0434322214588877
604f3892-e009-4d23-96af-e4317cdf32d9,3,72.07,318,0,0,0.193196929176485
d85b8309-9d1a-429a-a16d-eb6e725433aa,5,57.72,169,0,0,0.2252631888610312
f3f14c42-2a87-4c3c-8727-b73931568de7,18,124.7,48,0,0,0.189328145741622
4ae8e2c2-24d5-43ed-a994-a94f1c13e627,1,128.26,337,0,0,0.177686671825542
59e0d6ef-c5a1-4b03-a32f-15ece42004f9,0,400.82,133,0,0,0.0343139516186921
f7eff86f-c8a3-45ff-86a4-cf842b27f528,3,29.81,342,0,0,0.0333741658502843
1bcd5bc1-3746-42f4-b7c5-bc090ab13317,16,218.57,261,0,0,0.0194910462395401
c768fb86-d328-4602-8fbc-0867f496c6b7,23,335.63,196,0,0,0.25137119260598
c6e97c1b-fac4-470e-956d-d12ac87a2f1a,4,95.7,342,0,0,0.2941062288427887
10124574-1f37-4c31-9af6-6adf2c916919,10,204.66,143,0,0,0.3683090658415682
d07e5dbd-7d1f-473a-9fb5-f4954fdcee51,7,33.52,74,0,0,0.3134588395500328
20901c2b-4b73-4aad-b765-f9943409e4c1,3,295.32,329,0,0,0.2936968023665174
d61be3bd-f318-4687-86ba-5b9f03df88d4,12,73.88,102,0,0,0.117660462447229
5bc8694c-7cd8-449d-a2f9-bedb2b09c487,10,11.09,295,0,0,0.180251813972985
59b1ab40-fda4-4044-9299-c52440262f02,8,145.32,4,0,0,0.3893557561335351
a39721c0-3a2e-4078-adfa-0b029defe4ed,16,37.53,155,0,0,0.3267437765212151
1d3785fb-4bdc-47a2-ac36-e8ba7d33d359,5,65.59,77,0,0,0.1302779771320401
0f0da97e-c5b6-43a6-8776-d57238f66540,13,112.36,273,0,0,0.2710275820337862
cd4d9e7e-6f6a-4872-a51c-0fae5b13fe29,19,27.18,237,0,0,0.3334013883715848
6208c437-efff-4fdd-ac4f-0c34caf27883,5,49.95,96,0,0,0.357664029523821
38d56a99-503a-4b10-86f6-c386f3c5f2c5,1,208.58,328,0,0,0.1969840282137535
161ddae7-0897-4292-89ee-06a5fe0d2e7e,23,431.6,131,0,0,0.2308186660180467
1f151fa7-d5dd-400d-817a-a4cee78b2a2b,7,585.27,40,0,0,0.1718224040870554
d9360250-6ebf-4f3b-b97a-347c120955c4,20,80.54,55,0,0,0.0125378856843219
1f3b906e-cd5f-463f-a579-4fd9b8a9e18c,20,224.0,322,0,0,0.3197213394716439
421f5731-f431-404c-bb66-d12cb4e9064a,10,501.96,58,0,0,0.2118446388469187
71b3c292-5aa2-4718-a7dc-2266210f806e,13,197.87,51,0,0,0.3746908914045437
73bcc98e-1c2e-4442-abd3-a13d425858b2,9,196.62,96,0,0,0.3196455582674288
adece392-d595-4150-a195-bcf43f883209,13,359.44,87,0,0,0.1487240634113144
2aff52c6-cdf7-40f1-acb6-977bf9f66f79,2,47.87,288,0,0,0.2708033162614178
982f2e45-e0d5-4052-aaa0-6adcaeb0fc6d,18,120.96,53,0,0,0.0270749088861401
45f05ab6-2516-4a15-9aec-6375701c99ea,6,122.87,26,0,0,0.0388268699073401
7d2b2408-7ff3-4f04-9cb4-661825ed6e2d,11,975.26,279,0,0,0.1030174703090977
