Transaction ID,Transaction Amount,Payment Method,Product Category,Quantity,Customer Age,Device Used,Is Fraudulent,Account Age Days,Transaction Hour
d3a187a2-f0f9-4504-9f46-ceb395342160,221.14,credit card,electronics,4,25,mobile,0,265,5
65e91890-ff08-4e9a-8e90-e0f8a44a2712,30.83,debit card,home & garden,5,35,tablet,0,336,5
57c85d7b-a672-4ba9-bf23-1025394b7795,52.68,debit card,electronics,3,29,desktop,0,60,3
b6c2dd5f-912a-4517-863b-e562c68f7c52,387.14,credit card,health & beauty,5,36,tablet,0,108,17
18dcb8f6-9b6c-4c86-950e-7c7b5807c34f,178.9,bank transfer,electronics,5,58,mobile,0,216,11
fa082ec8-8dda-4067-b717-a20af455e81b,69.21,credit card,electronics,2,16,mobile,0,93,18
846d115e-6aa8-4641-94c0-a8651f5b73c3,561.22,bank transfer,electronics,5,30,desktop,0,54,0
148f52fe-034f-4cb9-a101-578e218ad483,117.83,debit card,home & garden,2,23,desktop,0,1,3
a8239472-de72-4454-a842-0b7fc479fff7,12.53,bank transfer,health & beauty,5,26,tablet,0,214,18
70b3fb62-dedb-4226-bb4a-250219eaff1a,601.07,PayPal,health & beauty,1,35,tablet,0,268,21
e60f0209-bf79-49e5-9e71-375c87ee99f4,17.01,debit card,clothing,4,28,desktop,0,144,22
688b365c-08d6-4abb-b342-b733124650c5,65.7,credit card,health & beauty,5,22,mobile,0,66,15
44711240-2a0a-4b16-b446-1fcd7f5ef1ec,171.46,credit card,electronics,1,30,mobile,0,332,15
314307ac-d8f9-4129-8d6f-99e8b7193a3b,84.46,credit card,toys & games,2,43,mobile,0,217,17
63925529-4308-4e6c-901a-d62977663d4a,85.79,credit card,electronics,2,46,tablet,0,24,23
80605a63-e531-43c7-896e-5b9d6e79aaf2,148.25,debit card,toys & games,3,37,mobile,0,20,22
66105c75-c6b0-4b8e-81b0-d0591f90153b,38.6,bank transfer,toys & games,3,34,desktop,0,317,10
59266829-dc9a-40ab-afe7-d8fa326f430c,121.55,debit card,health & beauty,1,37,mobile,0,207,8
0e3d79e3-b363-4dc9-b0e2-8f0c92c7d499,251.73,bank transfer,clothing,1,30,tablet,0,80,14
45d9a71f-674b-4f83-bf44-af687ace8f6a,423.92,PayPal,toys & games,5,45,tablet,0,245,23
dd1402f3-c74f-4f63-8902-f7a18c1440bc,420.1,bank transfer,electronics,1,28,tablet,0,28,12
89e59fd6-6c53-47e1-8db0-c612d819f4cc,117.6,debit card,electronics,5,42,desktop,0,331,23
82082a81-4638-4785-a615-6b6c8cf4abb5,335.37,bank transfer,toys & games,4,29,tablet,0,336,20
9245daec-2f38-41b1-88a6-fdc3dfb2468f,157.31,PayPal,home & garden,2,34,tablet,0,29,18
7c40a27c-18c4-488d-8878-940abc30ab3f,263.5,bank transfer,home & garden,2,32,mobile,1,282,5
f0054aa2-7b2e-419a-a514-153a56be17e3,71.96,debit card,toys & games,3,38,desktop,0,348,3
75da6bef-edeb-4070-b712-1b3cb96379a0,274.34,debit card,electronics,2,34,tablet,0,173,13
8d80eb98-5e39-499e-8a24-e6fdadd30b09,29.97,credit card,toys & games,5,58,desktop,0,64,20
59c8ac73-5dd3-40ca-ad38-733c5e75953f,290.71,PayPal,clothing,5,35,desktop,0,287,19
0c973ad3-3489-4454-9135-6640a9115484,168.67,PayPal,clothing,3,15,tablet,0,43,5
464d7b83-b0d7-4c36-8473-16b3a049f7a5,276.31,debit card,electronics,1,24,desktop,0,225,12
5e157646-42b2-4bc5-8eb6-e71f15851732,288.16,credit card,home & garden,1,30,tablet,0,214,0
bc0ace5d-ebc1-4e45-9c65-a6315572d3bd,43.61,credit card,health & beauty,3,30,tablet,0,228,14
6f583a39-f9b5-4811-89e9-6d7fd8d89cf5,897.75,bank transfer,clothing,2,25,mobile,1,193,22
42ae97cf-5aaa-4aeb-a6be-0e841a812e46,116.56,debit card,home & garden,1,27,tablet,0,76,12
65965d31-d9dc-48d8-89c9-5ca20dd273a4,125.0,credit card,electronics,3,47,mobile,0,25,18
f3243b5e-3fd8-41f4-b62c-736dbdff5683,309.06,bank transfer,home & garden,1,40,mobile,0,144,12
de87f0b4-2417-4473-8ecd-c6071d4cad5c,401.87,debit card,electronics,2,29,desktop,0,70,8
2b469255-a919-4a6e-8428-41065cad5507,62.08,PayPal,electronics,5,41,tablet,0,69,8
534748cd-f7de-4125-94d2-f07f4864f7e0,299.5,bank transfer,home & garden,5,37,desktop,0,270,20
99109162-0871-4b90-9b1b-db7935d2ea48,116.96,debit card,clothing,3,25,mobile,0,133,21
36bc0f1f-61a4-4a06-a449-5f5b7a474cae,546.96,PayPal,electronics,2,34,tablet,0,215,6
a5e79f8b-fc64-40b5-ac72-1f21eeda57f5,122.19,credit card,health & beauty,3,19,desktop,0,112,15
183f7a59-b46f-4536-9c9a-35bfd105df5b,80.32,bank transfer,electronics,1,33,desktop,1,128,13
5df8c5d2-6eed-420a-bb5d-a535943b5500,18.13,PayPal,electronics,5,28,desktop,0,18,17
3da2cd88-0576-4dc8-8515-dff26e29b4a5,70.98,bank transfer,clothing,1,17,desktop,0,158,0
bd2342eb-2e9c-4e64-8189-dacd3d7b9963,252.57,debit card,health & beauty,5,39,mobile,0,254,4
a0ad7652-4989-47e7-9338-032989fbceec,316.92,bank transfer,toys & games,2,23,mobile,0,100,1
ffd4e764-ce16-4e7d-bca4-79453a48ec54,669.29,bank transfer,health & beauty,1,57,mobile,1,22,0
50b70b67-b86f-451b-b7db-c482e98a7aa6,664.4499999999999,PayPal,clothing,2,28,tablet,1,281,20
0a660edb-b98a-4398-ba94-0c6bbadf30ec,903.3,credit card,clothing,3,41,tablet,0,133,1
15756865-65d0-4c4c-a759-00afd6d77bc9,562.86,PayPal,health & beauty,2,60,tablet,0,281,13
dc7cf8fd-132c-447a-a25e-a6ba43cd27e1,44.49,debit card,home & garden,2,36,mobile,0,157,14
479af667-15ce-444a-b50e-67501cd4da3d,184.66,debit card,health & beauty,3,32,tablet,0,308,7
b29e8a73-8ee0-444c-90ed-d1c1cc5c7cf6,507.67,bank transfer,toys & games,3,32,desktop,0,77,15
6d6282ea-5a40-4ce9-86be-d2d21ffebf60,365.31,bank transfer,health & beauty,5,28,desktop,0,161,0
d50f9f0b-48f9-49a5-aa1b-719ac17e55dd,351.34,PayPal,home & garden,2,51,desktop,0,196,1
9a54ad63-4760-481d-a3dd-f90ebc2b45d2,16.22,PayPal,health & beauty,2,45,desktop,0,204,8
4ce8550a-6bee-4e56-84f6-976db9679c66,435.65,bank transfer,electronics,4,37,mobile,0,339,21
14c80cba-d8e2-43ab-ba78-1ecc67202831,289.27,bank transfer,electronics,3,29,tablet,0,360,0
0a287a55-f646-4a2e-8001-a4489013b447,145.33,bank transfer,health & beauty,2,39,tablet,0,322,13
02d8b91f-f645-4c53-a868-ddc04765fc1c,318.45,bank transfer,electronics,1,34,tablet,0,223,22
32789b63-d80a-46b5-9bd0-cc4cb2e2b788,141.74,bank transfer,toys & games,3,22,tablet,0,180,14
817c8dad-8de0-42c6-8b13-9b9c36ffdbc1,193.34,debit card,electronics,2,20,mobile,0,128,4
cb17caf5-4703-4a92-92ed-199d843b3c1f,542.31,bank transfer,health & beauty,4,36,mobile,0,122,12
56c388e4-289b-424e-9865-6e99fccb81a8,110.71,PayPal,electronics,2,33,mobile,0,365,8
4d44ab4b-33ab-40ef-a512-00a17bce0d98,234.16,PayPal,electronics,2,49,tablet,0,35,16
ced59110-ae66-4f89-807f-1aaef04578d6,176.63,debit card,health & beauty,4,44,mobile,0,293,9
eedc58bf-6ff8-4983-987f-717da611c980,127.89,debit card,health & beauty,1,35,tablet,0,186,16
5d45e982-49b0-4e1f-9255-109c29f6c897,63.84,bank transfer,toys & games,3,32,mobile,0,256,1
55474816-818b-44ed-8a54-bc42817964c5,139.89,bank transfer,home & garden,2,36,mobile,0,175,19
2357e003-d74f-4bcb-a15f-10bb55e3785a,68.6,PayPal,toys & games,5,14,desktop,0,320,9
3d448143-c38f-4cad-ba09-92846152ccbf,52.45,credit card,health & beauty,4,22,mobile,0,363,5
69b65b3a-dabc-42f7-98d8-b4d56b435249,703.44,credit card,clothing,5,36,mobile,0,105,9
0902a3b4-8ae3-4769-aac1-63032680806b,32.08,bank transfer,toys & games,3,32,mobile,0,260,5
c8c3000a-7bad-4985-81a0-f837a6f32f93,25.42,debit card,health & beauty,3,30,mobile,0,346,15
87e97895-598f-4851-8f24-767882bb8c9b,130.81,debit card,health & beauty,1,34,desktop,0,12,10
ed28af5c-da95-4e48-882f-5aacf51ab5b7,162.62,bank transfer,electronics,3,33,mobile,0,316,4
9e3fc6ff-9c2b-43e2-b46c-9aa439ee2713,10.02,credit card,clothing,4,43,desktop,0,236,1
2aef714a-be09-4fa3-b409-2233f47fa27e,255.07,debit card,health & beauty,3,44,desktop,0,204,19
200f68f5-64e0-4331-b2e9-10f14e9bd665,249.06,debit card,home & garden,3,41,desktop,0,308,21
6d726986-ae22-4e15-9803-36cd16a2c31a,42.0,PayPal,health & beauty,2,47,mobile,0,6,12
2a05c8e2-22a8-4e35-a545-0877d7c18c77,238.57,debit card,home & garden,3,30,desktop,0,119,3
89f65207-2647-4419-8712-a5395ff6a847,219.44,PayPal,health & beauty,3,39,mobile,0,17,0
061f5f3d-bc97-4df4-8a17-7e9bdcea1bcf,97.12,credit card,toys & games,5,47,mobile,0,303,13
c9e3c791-75dd-4190-89eb-fee3e88e7dd9,185.08,debit card,toys & games,1,48,tablet,0,299,18
21e84bfd-7165-41b7-ae9f-571bc2671dce,198.34,credit card,electronics,1,29,tablet,0,198,8
2f4027d8-611d-48a6-bc25-e966f20e748f,35.63,PayPal,toys & games,2,23,mobile,1,12,6
491b8bc8-32d3-4c03-be72-c9393d74247a,186.16,bank transfer,home & garden,2,30,desktop,0,213,8
f8e7077d-2093-4a75-9cd9-6cda6179cb90,14.23,credit card,toys & games,1,43,tablet,0,235,8
9be54867-7edc-4281-bb97-932814fedaa1,52.43,bank transfer,home & garden,5,40,mobile,0,11,13
cac37dcd-1b34-48e9-acd4-6751b3b70ec2,18.62,debit card,toys & games,2,17,tablet,0,84,10
ff02908e-6783-4dea-a0da-1e4d96619c72,107.78,bank transfer,clothing,4,34,tablet,0,247,4
39df4d26-ea84-49e9-a888-a66754b0e5ca,16.36,debit card,toys & games,3,15,desktop,0,65,5
0de998a4-c420-4688-8a20-d7e27669b117,172.29,credit card,electronics,1,48,tablet,0,80,5
3dc42a27-f6d7-48eb-adb8-d46e6a1170ef,87.02,debit card,clothing,5,40,mobile,0,166,14
e3afc7d1-95e5-44e2-8f47-674ed33d790d,54.12,debit card,health & beauty,2,46,tablet,0,231,8
9a46479f-d303-4699-ab47-7f391b6616d4,267.02,debit card,toys & games,5,52,mobile,0,166,4
afe86cc9-419a-47a9-a45f-00208b17f1b7,67.02,debit card,toys & games,5,41,tablet,0,117,17
7a542675-5df4-4df1-b242-b3997ede967c,80.65,debit card,electronics,1,37,desktop,0,72,3
766e9bdd-9bc4-42bb-9908-ba4c0678120d,426.18,PayPal,health & beauty,5,13,mobile,0,240,15
6251ad95-0f00-47f1-825e-bfb516b3704f,56.44,credit card,home & garden,4,28,tablet,0,228,12
c345852e-ca40-440f-8fab-0ec2f584f1bb,52.05,debit card,health & beauty,2,33,tablet,1,46,4
9738205c-4527-4cae-91f1-2776c89d329f,293.76,bank transfer,home & garden,4,31,mobile,0,18,9
38301a53-50ca-4018-bc74-7c666ea5d5da,91.83,PayPal,electronics,4,50,tablet,0,16,9
cc43f568-9249-4942-ab00-18f3f16861da,88.2,PayPal,home & garden,3,14,mobile,1,205,21
a409dfa1-a7e2-431e-91ec-770af4a4003f,17.2,bank transfer,home & garden,4,37,desktop,0,118,3
7b67e455-747e-4a39-a610-828f27b3f6f4,73.28,bank transfer,clothing,3,44,mobile,0,23,13
002a21d1-a044-40f8-9f58-e5553072847b,486.15,debit card,toys & games,4,42,tablet,0,313,21
4aa02302-903d-42b8-b983-bc15119daa6d,80.91,debit card,health & beauty,4,46,desktop,0,317,23
2f856fde-e4ab-4bfd-801e-bbb799d5b650,296.63,debit card,health & beauty,4,45,mobile,0,196,22
95284827-6e4d-4c48-8302-7a6a461d339c,433.74,debit card,toys & games,3,31,mobile,0,171,16
ac7093c7-02f3-4c19-b65b-18936e405fb4,97.33,PayPal,clothing,2,31,mobile,0,49,15
e8285d4b-4e6d-4831-9755-c34df9c997f5,52.78,debit card,clothing,1,21,tablet,0,345,12
d9a05602-bef4-4feb-9279-3ab6f52accd6,163.5,bank transfer,health & beauty,1,39,desktop,0,268,12
937162cf-0103-43d7-8abe-2b872340c913,114.03,PayPal,health & beauty,4,22,mobile,0,108,18
8dcd5901-9653-4193-af07-806b04f818fb,101.4,debit card,home & garden,2,44,desktop,0,291,5
06d22840-1a59-4b69-8aa6-10767abb145a,372.05,debit card,home & garden,1,30,mobile,0,55,8
0b922354-a0a2-497c-9de3-18ef13a854d6,273.32,PayPal,health & beauty,4,38,tablet,0,294,1
57644ba0-ad56-433f-9140-d634e412583c,252.32,PayPal,health & beauty,1,42,tablet,0,339,9
5ff591d1-0227-469f-ad27-e99630b124ab,128.83,bank transfer,clothing,4,22,mobile,0,152,7
8a7f61e4-9505-4dc0-9714-45ac247797a2,308.72,debit card,clothing,2,49,mobile,0,230,15
103157df-84d6-4828-aef7-c3e742172867,10.03,credit card,clothing,5,26,tablet,0,58,0
b596e1f4-2a77-4ef1-9613-893c866c7e9d,20.83,credit card,clothing,5,28,desktop,0,65,5
ddaac53b-6d69-48a3-b81b-33649868722b,49.16,PayPal,health & beauty,1,45,mobile,0,286,11
978f2a2d-d698-48ab-8e5d-074f8e80222e,438.02,PayPal,home & garden,4,21,mobile,0,251,6
b569d414-919b-48f5-bd5d-a6fd956846aa,206.19,bank transfer,health & beauty,2,29,mobile,0,273,2
ab3de3af-f20c-4bdb-b2c5-2f2c261a4768,130.43,bank transfer,home & garden,5,51,tablet,0,106,10
a4bff7cb-ec62-48af-ab68-e2167b912b0f,69.07,bank transfer,toys & games,3,43,tablet,0,62,15
43798291-f8d0-4854-bbda-268950bd0ae5,373.17,bank transfer,home & garden,3,33,mobile,0,277,17
6113a388-bdf4-4dfc-9551-219ca6665a29,12.37,bank transfer,electronics,1,51,mobile,0,1,15
3f4cf5a7-7b17-4d29-99e1-4378499a54c1,87.49,PayPal,toys & games,5,49,desktop,0,250,23
aec42f65-74ae-47f9-9069-9d4c56858989,203.36,debit card,toys & games,3,36,tablet,0,277,20
7b533f59-da83-4e9f-8873-63670cb11b2f,74.0,bank transfer,home & garden,1,42,desktop,0,211,17
545bdcce-ba7e-4c6b-af04-8b88ec1765e7,112.97,bank transfer,clothing,1,45,tablet,0,148,11
5af3607b-c981-450a-be76-83049a07122f,196.98,debit card,electronics,3,49,tablet,0,57,4
4f2d33b1-116d-4880-b70b-46869d3f7472,749.38,debit card,home & garden,5,38,desktop,0,270,6
56f94d21-a894-44e4-8365-bccd950d1253,44.34,credit card,home & garden,1,37,mobile,0,291,23
f177b463-26c3-4cec-9dd6-048798b6588a,10.42,debit card,clothing,2,40,mobile,0,125,13
eb5acc35-c952-43ea-ae2d-c5eafd624038,404.72,credit card,clothing,4,19,tablet,0,192,0
c9b747a9-8e09-4ffe-b3a7-497743ad3ce4,63.15,credit card,toys & games,3,47,desktop,0,344,19
ea7118f6-9b46-4382-a8fd-88010f7b4118,305.43,PayPal,health & beauty,3,31,tablet,0,306,22
4e7ff5ed-8b77-4db3-bdd3-2528a8990de7,109.8,debit card,toys & games,4,29,tablet,0,219,0
f7070da6-fdf5-428e-a181-2f69d8def129,130.28,credit card,toys & games,4,38,mobile,0,38,4
414a8d17-9e3e-497b-939f-6a5aac23029c,180.7,PayPal,clothing,4,40,desktop,1,169,15
e81a6b1c-4697-4b2b-b7ea-69dc5e401742,253.12,credit card,toys & games,1,45,desktop,0,69,11
cccda5b4-2e75-42a5-bb36-92b1da14f355,525.45,PayPal,home & garden,2,20,mobile,1,174,5
b32c09da-985d-4255-987f-dd55edf9a313,276.85,PayPal,health & beauty,3,40,tablet,0,75,7
5a70834d-d4d4-4eec-805d-d2b84da626a8,24.23,credit card,electronics,1,24,tablet,0,33,13
eb93d4ab-1605-4d6f-b1c3-833f25fff0ba,159.7,debit card,health & beauty,5,50,desktop,0,362,3
73cfab0e-0586-4a80-87f1-5db5ea04293b,119.77,debit card,toys & games,5,42,desktop,0,207,19
ae9e8f69-227b-4e42-98b5-4b65bb70f7b8,189.69,bank transfer,health & beauty,1,31,tablet,0,154,1
e4b88a29-32fb-41df-9bbf-9cf55a5d370e,241.2,bank transfer,home & garden,5,41,mobile,0,88,4
db44df5c-e147-49dc-b914-c33c07eeaacd,146.44,debit card,toys & games,5,36,mobile,0,96,1
b9dafb61-219d-4027-9c88-4e759e0dbe2d,251.61,credit card,home & garden,2,42,mobile,0,194,17
6345818e-0c8b-475f-a774-ec60251b1916,368.6,PayPal,toys & games,4,19,mobile,0,199,6
fe8ccfce-164b-4cc8-8e9f-8ace1c0aa26e,599.4,debit card,health & beauty,5,38,tablet,0,81,17
4a847641-8d19-48a0-8b93-1eb3cf3e1b4c,41.23,PayPal,health & beauty,5,42,desktop,0,221,23
281fd9d5-e9d2-4822-82c4-467955f9ff08,239.2,PayPal,electronics,2,22,tablet,0,79,6
00cea1f0-973e-49d3-af36-1c2eb53322a1,111.76,debit card,electronics,2,26,mobile,0,313,0
77d11735-32c6-4b13-b0cf-40aba0206144,95.26,bank transfer,health & beauty,1,33,mobile,0,143,7
f2bcc30c-c73a-4c47-aa8d-98d8658c38b7,243.41,bank transfer,health & beauty,4,32,mobile,0,319,15
05e2f05a-f7dc-44e6-9ada-5c634894359d,216.32,bank transfer,toys & games,1,42,tablet,0,310,13
5bca9d59-d62b-4c81-918f-d44584563ac6,45.53,bank transfer,health & beauty,4,36,desktop,0,348,18
b19c1799-3f49-4278-a1b0-cb259c96f7b0,100.67,debit card,home & garden,5,38,tablet,0,100,17
6f5ae43b-cc86-495b-8982-a098b4f058de,99.89,bank transfer,home & garden,2,31,desktop,0,279,2
c0130367-939b-4021-985e-f57e37157dd8,266.41,credit card,home & garden,2,19,desktop,0,245,19
8db0bae5-410f-4c0a-b806-2127ef7692dc,156.23,debit card,home & garden,1,24,desktop,0,237,1
34925aa1-6599-4ce1-8c45-09cfc3b1885f,348.29,bank transfer,clothing,3,31,tablet,0,132,10
a4577beb-cd3c-4ddb-9a56-a83f901129f1,347.95,credit card,home & garden,5,14,mobile,0,292,12
606606a4-41a4-47ab-a7ef-f271b58a7c38,178.99,PayPal,clothing,4,33,desktop,0,35,9
f35904d1-7e18-43fa-8919-594fe4d00ecf,336.19,credit card,electronics,4,23,desktop,0,133,5
22e74f73-7d0b-4f0e-8762-479e59b7a411,33.31,bank transfer,health & beauty,2,25,tablet,0,185,4
f2499249-54cc-4221-8708-b24e7ff175d9,127.63,PayPal,clothing,2,39,mobile,0,106,8
c938cb36-8690-4b40-8ee6-9b8241cf3c7a,37.26,bank transfer,health & beauty,2,32,desktop,1,115,22
07d8e12e-6b2b-4d55-b14b-9208ab76a3e2,48.52,credit card,home & garden,4,36,mobile,0,122,15
c80035fc-b55a-4f25-bc2e-15aec8c5054b,416.01,credit card,toys & games,3,30,desktop,0,37,17
b279e885-6149-4335-8f76-3c721d668c23,144.91,debit card,clothing,4,38,mobile,0,33,5
8563a14f-b49b-47ef-8079-d6c9b4b5eb9f,376.39,PayPal,toys & games,4,33,tablet,0,156,20
bf287a50-f858-4e64-bd64-219534f3d817,778.13,bank transfer,home & garden,3,27,mobile,0,135,9
dc6b6690-ca1e-4b9f-a136-fc0adacf578e,859.05,credit card,toys & games,4,21,mobile,0,28,15
544daa09-18fd-47b9-be16-5ec6172d56af,158.93,PayPal,home & garden,3,36,tablet,0,143,0
eb3d349a-ecc9-481e-81bb-91d32148a6e5,81.96,debit card,clothing,2,34,tablet,0,256,3
175ea71b-dc99-41fa-bd03-2c142617b969,309.99,bank transfer,toys & games,5,33,tablet,0,13,20
0f42560c-f139-45ba-afa1-608d0fe55ab6,331.54,credit card,clothing,1,33,tablet,0,290,1
c0a97f42-d17d-4136-b78d-7b0e30c1f174,152.38,debit card,health & beauty,5,43,tablet,0,267,11
17a24e33-299b-42c8-969a-46da04c59de1,80.48,debit card,health & beauty,1,47,mobile,0,357,19
3396d299-9063-449d-84fd-e674e359deb9,179.16,bank transfer,health & beauty,1,30,desktop,0,309,17
d4b823f4-8ff8-4d5c-af25-6afe5934c056,135.4,debit card,health & beauty,2,35,desktop,0,216,21
b877d601-1d65-44b3-b9d6-120fa9a57ae4,92.65,debit card,health & beauty,5,45,tablet,0,305,17
8d2c6c1c-b2d0-4ed5-b5cc-3dab332b0f24,259.6,credit card,clothing,3,52,tablet,0,244,9
99f57ea2-7893-4644-bb26-85fa45458d38,434.55,PayPal,home & garden,2,54,tablet,0,167,0
367ff65f-4869-4046-83be-bd8cd5eadef8,14.59,credit card,toys & games,3,38,mobile,0,80,11
7177c4ff-a182-4706-8297-44d70cc55ee3,231.66,PayPal,home & garden,4,44,mobile,0,41,7
165eeb55-b08c-4e47-baca-0e481a92e1e6,146.71,bank transfer,health & beauty,3,36,tablet,0,249,23
8514b7df-dc52-4511-afc9-134e56a50fc3,100.35,credit card,toys & games,1,43,desktop,0,89,21
f766042f-001b-4990-978e-9eaad1e1a931,375.15,credit card,toys & games,4,19,desktop,0,306,0
0be87b0c-b737-4cc8-a3d4-7181cdc343b3,37.68,bank transfer,health & beauty,3,35,desktop,0,230,15
c1c2b66f-3317-4004-baf8-ee227da7f3c2,703.88,debit card,home & garden,5,39,desktop,0,60,22
a45cc76e-6e58-4637-9020-370064511465,354.82,bank transfer,home & garden,3,54,tablet,0,258,8
6555ca3e-ea6b-4c62-bac8-1df53d948f06,196.53,PayPal,health & beauty,4,41,mobile,0,113,10
97c0454c-a23c-492c-a911-0fa72d0d6747,326.79,credit card,home & garden,3,35,desktop,0,334,9
612be44c-92e8-4625-984f-0017395c88a0,63.29,bank transfer,toys & games,3,50,desktop,0,247,6
2c227c36-51c7-4f30-bbd1-28b6562dd477,124.4,debit card,toys & games,2,31,mobile,0,338,14
261971fe-11ae-4ac1-8011-82fd8f0960e7,128.26,PayPal,clothing,3,32,tablet,1,26,3
7da78294-5014-47f6-b0ff-8e9697a10271,169.78,bank transfer,electronics,3,32,desktop,0,50,16
24aef0f5-5524-4c31-82bd-cc306a39426f,16.31,PayPal,health & beauty,3,34,tablet,0,14,17
ad7df719-746d-4b9a-a6dc-de59e5580a4f,132.38,credit card,home & garden,4,32,tablet,0,53,5
b3d216c2-5ca3-4c8f-aee0-ab4fbb0f8b6e,52.6,debit card,home & garden,5,24,desktop,0,119,6
6a8f2abd-1bec-47ce-b924-be0fb4eee9a4,20.08,bank transfer,toys & games,2,19,desktop,0,193,3
769004e8-0cbe-4396-9e8a-de087a3ebecd,23.4,PayPal,home & garden,1,25,tablet,0,2,0
7e4af73a-1310-415e-9f0b-b706d43d2aef,53.07,PayPal,health & beauty,3,41,mobile,0,225,1
4b6ae85a-9af3-4c49-b567-1cb570b27273,44.72,debit card,electronics,3,29,tablet,0,207,6
83a5e426-9862-4150-8f72-c67c4206a48c,131.93,debit card,home & garden,4,34,mobile,0,117,7
330bf93f-71fb-4e53-af52-dff7c1147812,244.49,debit card,clothing,1,28,tablet,0,260,16
77826ddd-e454-4f16-9ad6-69e6fe80b87f,57.64,PayPal,home & garden,3,49,mobile,0,357,4
ce67b7a5-4da4-4bfd-af0d-c53a11114a81,117.26,credit card,health & beauty,3,52,desktop,0,34,3
55cd6542-6c64-40b6-93fa-6bcb1f6cd958,32.55,debit card,clothing,4,34,desktop,0,5,16
50df0317-ede8-478f-a797-b32bdc72b5e6,286.26,bank transfer,clothing,3,37,mobile,0,303,3
b95515e7-0d5d-4916-bbad-a7448849e276,932.64,debit card,home & garden,1,35,tablet,0,87,17
fba53b7e-da91-4d2c-a178-d562e4aa524b,516.69,credit card,clothing,1,25,mobile,0,141,14
5de40445-8fb4-4b07-ba6a-07bad489c9af,368.29,bank transfer,home & garden,3,45,desktop,0,243,12
3a08ed7f-52d9-47c0-9eba-0cb7055392d8,218.18,credit card,toys & games,3,42,tablet,0,353,21
649510b2-d936-4a51-8289-c2e798a2d942,625.63,PayPal,toys & games,3,28,desktop,0,328,23
76b60191-29af-4142-9056-2c524c3e3662,746.81,bank transfer,health & beauty,2,41,tablet,0,194,3
6c045769-ecd3-4806-a475-09f237d07df8,352.4,debit card,health & beauty,2,33,desktop,0,32,7
80b8e1e5-88c9-4f01-aa80-4b564c3abbfd,115.87,debit card,electronics,5,39,mobile,0,149,12
cbddc6d5-8fdf-4eb2-ba2e-4a9e28317db6,345.01,debit card,toys & games,1,29,desktop,0,119,19
71f1fe9f-66b0-4f64-ad35-579f55b4191a,93.28,debit card,clothing,4,17,tablet,0,162,3
2c6863c3-e8cd-4c42-be13-f872817d365c,68.1,debit card,home & garden,4,40,tablet,0,74,23
b0b5483b-0c4e-4ae6-8318-6d48ee97ec40,80.87,debit card,toys & games,1,35,mobile,1,263,16
e99b2544-eb40-4b43-95f2-c1002750e6ba,103.24,credit card,home & garden,1,46,desktop,0,348,22
342636ae-5169-4200-90fc-4fe0567c42ee,476.71,debit card,electronics,5,44,mobile,0,39,14
9f25adc1-2c39-48d4-8314-f77a746e8eb7,217.28,PayPal,clothing,3,42,tablet,0,26,6
4201b520-f7a0-4b5a-b2ae-132550da8dab,170.57,debit card,health & beauty,5,27,mobile,0,110,22
79918969-f6ec-47e3-b7a2-5341ccd16226,132.65,bank transfer,electronics,1,38,desktop,0,353,9
8e0b802a-51ac-4e39-aac3-a094df79335e,133.55,PayPal,toys & games,4,43,tablet,0,299,21
6be932ff-1788-4ec4-b28c-86b11f8754f9,115.75,credit card,electronics,5,31,tablet,0,250,6
5ed41d58-eca0-485a-ab0b-766a2ac511fc,21.67,PayPal,health & beauty,4,37,mobile,0,113,11
4dae6733-dc54-4089-b2cb-4e3c6dfd7a46,252.69,bank transfer,home & garden,1,27,tablet,0,98,1
bdfeb4c4-0a4d-46a7-870e-62105f82c9d5,23.99,bank transfer,home & garden,5,25,tablet,1,6,19
3b368e64-de10-4651-aaaa-1cfbbf32f658,13.37,debit card,toys & games,3,51,desktop,0,251,5
2cfb5c81-8f02-4af3-bd38-e75df67bd75a,290.99,bank transfer,electronics,1,38,mobile,0,76,4
7f7220de-ea9f-4e0a-af81-02338cb0b22e,403.2,credit card,toys & games,1,18,mobile,0,48,17
7b78a6b5-89a7-4e0b-98f8-594c5a30b79e,354.43,PayPal,home & garden,5,35,mobile,0,214,4
f4384376-8641-4428-895d-dc71c42859f4,22.65,credit card,electronics,3,18,tablet,0,243,16
9388d76f-4305-48e8-9700-21b77781e5fb,576.16,debit card,health & beauty,3,39,desktop,0,205,15
4631dd2a-5b23-4742-a433-98aebe0ef95f,166.37,PayPal,home & garden,5,51,tablet,0,165,7
3faee780-50c0-4f36-aaaa-83d254fc495a,146.15,bank transfer,electronics,5,46,desktop,0,104,18
147c2a1a-69be-47f7-a0fb-c248e6272000,27.83,bank transfer,clothing,1,45,desktop,0,276,21
b9712bcc-2e33-43ad-bd33-6660190d9c93,120.91,credit card,health & beauty,1,53,desktop,0,327,11
f9d843f4-f31c-4f60-80f4-3f089d039982,185.99,PayPal,electronics,4,27,mobile,0,299,21
f3b542c6-c7f6-49b7-92d4-75cfb956b783,436.4,bank transfer,clothing,1,45,desktop,0,24,7
fc4504dd-9836-4818-9488-570f16f47ead,14.37,debit card,toys & games,1,27,tablet,0,13,9
9ca5c8cf-ac15-4c78-83dc-205c87c4cda0,222.5,PayPal,health & beauty,4,45,tablet,0,121,8
